step,ux,uy
890,0.0477833,-4.26157e-08
891,0.0477819,1.6326e-08
892,0.0477815,6.78621e-08
893,0.047781,1.10654e-07
894,0.0477813,1.4405e-07
895,0.0477815,1.68091e-07
896,0.0477823,1.83453e-07
897,0.0477829,1.91337e-07
898,0.0477841,1.93315e-07
899,0.047785,1.91164e-07
900,0.0477864,1.86692e-07
901,0.0477875,1.81582e-07
902,0.0477891,1.77271e-07
903,0.0477904,1.74862e-07
904,0.0477921,1.7508e-07
905,0.0477935,1.7827e-07
906,0.0477954,1.84427e-07
907,0.047797,1.93255e-07
908,0.047799,2.04239e-07
909,0.0478007,2.16727e-07
910,0.0478028,2.30012e-07
911,0.0478046,2.43403e-07
912,0.0478068,2.56288e-07
913,0.0478087,2.68179e-07
914,0.0478109,2.78737e-07
915,0.0478127,2.87788e-07
916,0.0478148,2.95311e-07
917,0.0478165,3.01427e-07
918,0.0478185,3.06361e-07
919,0.04782,3.10415e-07
920,0.0478217,3.13921e-07
921,0.0478229,3.17208e-07
922,0.0478243,3.20566e-07
923,0.0478253,3.24222e-07
924,0.0478264,3.28325e-07
925,0.047827,3.32941e-07
926,0.0478279,3.38054e-07
927,0.0478283,3.43582e-07
928,0.0478288,3.49391e-07
929,0.047829,3.55316e-07
930,0.0478294,3.61177e-07
931,0.0478294,3.66799e-07
932,0.0478295,3.72024e-07
933,0.0478294,3.76721e-07
934,0.0478294,3.80791e-07
935,0.047829,3.84175e-07
936,0.0478288,3.86852e-07
937,0.0478283,3.88838e-07
938,0.047828,3.90188e-07
939,0.0478273,3.90987e-07
940,0.0478268,3.91348e-07
941,0.047826,3.91396e-07
942,0.0478253,3.91264e-07
943,0.0478243,3.91077e-07
944,0.0478235,3.90943e-07
945,0.0478224,3.90938e-07
946,0.0478215,3.91108e-07
947,0.0478203,3.91457e-07
948,0.0478193,3.91959e-07
949,0.047818,3.92553e-07
950,0.0478169,3.93164e-07
951,0.0478156,3.93707e-07
952,0.0478144,3.94104e-07
953,0.047813,3.94289e-07
954,0.0478118,3.94225e-07
955,0.0478103,3.93904e-07
956,0.047809,3.93349e-07
957,0.0478075,3.92611e-07
958,0.0478062,3.91766e-07
959,0.0478046,3.90905e-07
960,0.0478032,3.90123e-07
961,0.0478015,3.8951e-07
962,0.0478001,3.89143e-07
963,0.0477984,3.89076e-07
964,0.0477968,3.89339e-07
965,0.0477951,3.89933e-07
966,0.0477935,3.90835e-07
967,0.0477917,3.91999e-07
968,0.0477901,3.93362e-07
969,0.0477883,3.94858e-07
970,0.0477866,3.96417e-07
971,0.0477847,3.97978e-07
972,0.047783,3.99494e-07
973,0.0477812,4.00937e-07
974,0.0477794,4.02296e-07
975,0.0477775,4.03581e-07
976,0.0477758,4.04815e-07
977,0.0477738,4.06035e-07
978,0.0477721,4.07281e-07
979,0.0477701,4.08597e-07
980,0.0477683,4.10016e-07
981,0.0477663,4.11563e-07
982,0.0477644,4.13249e-07
983,0.0477624,4.1507e-07
984,0.0477605,4.17007e-07
985,0.0477584,4.19028e-07
986,0.0477565,4.21094e-07
987,0.0477544,4.23159e-07
988,0.0477524,4.25177e-07
989,0.0477503,4.27106e-07
990,0.0477483,4.28911e-07
991,0.0477462,4.30569e-07
992,0.0477441,4.32066e-07
993,0.047742,4.33398e-07
994,0.0477399,4.34572e-07
995,0.0477377,4.35601e-07
996,0.0477356,4.36505e-07
997,0.0477333,4.37303e-07
998,0.0477312,4.38016e-07
999,0.0477289,4.38659e-07
1000,0.0477268,4.39246e-07
1001,0.0477245,4.39784e-07
1002,0.0477223,4.40273e-07
1003,0.0477199,4.40709e-07
1004,0.0477177,4.41081e-07
1005,0.0477153,4.41373e-07
1006,0.0477131,4.41564e-07
1007,0.0477107,4.41627e-07
1008,0.0477084,4.41526e-07
1009,0.047706,4.41216e-07
1010,0.0477037,4.40637e-07
1011,0.0477013,4.39708e-07
1012,0.0476989,4.38322e-07
1013,0.0476965,4.3633e-07
1014,0.0476941,4.33535e-07
1015,0.0476917,4.29669e-07
1016,0.0476893,4.24373e-07
1017,0.0476868,4.17176e-07
1018,0.0476845,4.07457e-07
1019,0.047682,3.94414e-07
1020,0.0476797,3.77014e-07
1021,0.0476772,3.53946e-07
1022,0.0476749,3.23557e-07
1023,0.0476725,2.83787e-07
1024,0.0476702,2.32092e-07
1025,0.047668,1.65367e-07
1026,0.0476658,7.98584e-08
1027,0.0476637,-2.89165e-08
1028,0.0476617,-1.6625e-07
1029,0.0476599,-3.3831e-07
1030,0.0476582,-5.52188e-07
1031,0.0476568,-8.15915e-07
1032,0.0476556,-1.13844e-06
1033,0.0476547,-1.52954e-06
1034,0.0476543,-1.99971e-06
1035,0.0476543,-2.55988e-06
1036,0.0476549,-3.22112e-06
1037,0.0476561,-3.9942e-06
1038,0.0476581,-4.88907e-06
1039,0.0476609,-5.91412e-06
1040,0.0476648,-7.07546e-06
1041,0.0476696,-8.37603e-06
1042,0.0476758,-9.81461e-06
1043,0.0476831,-1.13849e-05
1044,0.047692,-1.30744e-05
1045,0.0477022,-1.48638e-05
1046,0.0477141,-1.67261e-05
1047,0.0477275,-1.8626e-05
1048,0.0477424,-2.05201e-05
1049,0.0477588,-2.23573e-05
1050,0.0477766,-2.40794e-05
1051,0.0477956,-2.56227e-05
1052,0.0478156,-2.69202e-05
1053,0.0478362,-2.79044e-05
1054,0.0478573,-2.851e-05
1055,0.0478782,-2.86784e-05
1056,0.0478987,-2.83606e-05
1057,0.0479182,-2.75216e-05
1058,0.0479362,-2.61435e-05
1059,0.0479523,-2.42286e-05
1060,0.0479661,-2.1801e-05
1061,0.047977,-1.89073e-05
1062,0.0479847,-1.56161e-05
1063,0.047989,-1.20155e-05
1064,0.0479897,-8.21001e-06
1065,0.0479866,-4.31524e-06
1066,0.0479799,-4.52351e-07
1067,0.0479696,3.25837e-06
1068,0.0479561,6.70409e-06
1069,0.0479397,9.78561e-06
1070,0.0479208,1.24227e-05
1071,0.0478999,1.45584e-05
1072,0.0478775,1.61615e-05
1073,0.0478542,1.72275e-05
1074,0.0478305,1.77778e-05
1075,0.0478068,1.78571e-05
1076,0.0477836,1.75294e-05
1077,0.0477612,1.6873e-05
1078,0.04774,1.59743e-05
1079,0.0477199,1.49222e-05
1080,0.0477012,1.38018e-05
1081,0.0476838,1.26895e-05
1082,0.0476678,1.16487e-05
1083,0.0476528,1.07268e-05
1084,0.0476389,9.95416e-06
1085,0.0476258,9.34379e-06
1086,0.0476133,8.89298e-06
1087,0.0476013,8.58583e-06
1088,0.0475895,8.39653e-06
1089,0.0475778,8.29318e-06
1090,0.0475662,8.24159e-06
1091,0.0475546,8.20877e-06
1092,0.0475428,8.16575e-06
1093,0.0475309,8.08962e-06
1094,0.047519,7.96468e-06
1095,0.047507,7.78259e-06
1096,0.047495,7.54184e-06
1097,0.047483,7.24651e-06
1098,0.0474712,6.90479e-06
1099,0.0474595,6.52722e-06
1100,0.0474481,6.12518e-06
1101,0.047437,5.70955e-06
1102,0.0474264,5.28977e-06
1103,0.0474161,4.87338e-06
1104,0.0474064,4.46592e-06
1105,0.0473972,4.07115e-06
1106,0.0473887,3.69156e-06
1107,0.0473808,3.32889e-06
1108,0.0473737,2.98465e-06
1109,0.0473672,2.66054e-06
1110,0.0473616,2.35862e-06
1111,0.0473566,2.0813e-06
1112,0.0473525,1.83114e-06
1113,0.047349,1.61042e-06
1114,0.0473463,1.42079e-06
1115,0.0473441,1.26274e-06
1116,0.0473426,1.13531e-06
1117,0.0473414,1.03587e-06
1118,0.0473407,9.6012e-07
1119,0.0473402,9.02291e-07
1120,0.0473399,8.55549e-07
1121,0.0473398,8.1253e-07
1122,0.0473396,7.65984e-07
1123,0.0473394,7.09433e-07
1124,0.0473392,6.37779e-07
1125,0.0473387,5.47795e-07
1126,0.0473381,4.3845e-07
1127,0.0473372,3.11017e-07
1128,0.0473361,1.68982e-07
1129,0.0473347,1.77306e-08
1130,0.0473331,-1.35927e-07
1131,0.0473313,-2.8437e-07
1132,0.0473292,-4.19848e-07
1133,0.047327,-5.3516e-07
1134,0.0473246,-6.24286e-07
1135,0.047322,-6.829e-07
1136,0.0473194,-7.08725e-07
1137,0.0473167,-7.01705e-07
1138,0.047314,-6.63986e-07
1139,0.0473113,-5.99708e-07
1140,0.0473086,-5.14642e-07
1141,0.0473059,-4.15699e-07
1142,0.0473033,-3.10376e-07
1143,0.0473008,-2.06168e-07
1144,0.0472984,-1.10022e-07
1145,0.0472961,-2.7858e-08
1146,0.047294,3.57993e-08
1147,0.0472919,7.80474e-08
1148,0.0472899,9.76915e-08
1149,0.047288,9.51841e-08
1150,0.0472862,7.24351e-08
1151,0.0472844,3.25186e-08
1152,0.0472827,-2.06926e-08
1153,0.0472809,-8.29273e-08
1154,0.0472793,-1.49914e-07
1155,0.0472775,-2.17741e-07
1156,0.0472758,-2.83153e-07
1157,0.0472741,-3.43759e-07
1158,0.0472723,-3.98141e-07
1159,0.0472705,-4.45864e-07
1160,0.0472687,-4.87396e-07
1161,0.0472668,-5.23943e-07
1162,0.047265,-5.5724e-07
1163,0.0472631,-5.89302e-07
1164,0.0472612,-6.22173e-07
1165,0.0472593,-6.57699e-07
1166,0.0472575,-6.97331e-07
1167,0.0472556,-7.41986e-07
1168,0.0472537,-7.91964e-07
1169,0.0472519,-8.46924e-07
1170,0.0472501,-9.05921e-07
1171,0.0472483,-9.67483e-07
1172,0.0472465,-1.02973e-06
1173,0.0472447,-1.09051e-06
1174,0.047243,-1.14756e-06
1175,0.0472412,-1.19862e-06
1176,0.0472395,-1.2416e-06
1177,0.0472378,-1.2747e-06
1178,0.0472361,-1.29647e-06
1179,0.0472343,-1.30592e-06
1180,0.0472326,-1.30254e-06
1181,0.0472309,-1.28629e-06
1182,0.0472292,-1.25766e-06
1183,0.0472274,-1.21758e-06
1184,0.0472256,-1.16737e-06
1185,0.0472238,-1.10872e-06
1186,0.0472219,-1.04356e-06
1187,0.04722,-9.74026e-07
1188,0.047218,-9.02325e-07
1189,0.0472159,-8.30675e-07
1190,0.0472138,-7.61204e-07
1191,0.0472116,-6.95877e-07
1192,0.0472094,-6.36416e-07
1193,0.0472071,-5.84246e-07
1194,0.0472047,-5.40445e-07
1195,0.0472022,-5.05713e-07
1196,0.0471997,-4.80363e-07
1197,0.047197,-4.64325e-07
1198,0.0471944,-4.57167e-07
1199,0.0471917,-4.58145e-07
1200,0.0471889,-4.66251e-07
1201,0.0471861,-4.80284e-07
1202,0.0471833,-4.98923e-07
1203,0.0471804,-5.20801e-07
1204,0.0471775,-5.44575e-07
1205,0.0471746,-5.68985e-07
1206,0.0471718,-5.929e-07
1207,0.0471689,-6.15351e-07
1208,0.047166,-6.3554e-07
1209,0.0471631,-6.52849e-07
1210,0.0471603,-6.66818e-07
1211,0.0471574,-6.77127e-07
1212,0.0471546,-6.83577e-07
1213,0.0471518,-6.86056e-07
1214,0.047149,-6.8453e-07
1215,0.0471462,-6.79023e-07
1216,0.0471435,-6.69616e-07
1217,0.0471407,-6.56443e-07
1218,0.047138,-6.39703e-07
1219,0.0471353,-6.19659e-07
1220,0.0471326,-5.96656e-07
1221,0.0471299,-5.71113e-07
1222,0.0471272,-5.43528e-07
1223,0.0471246,-5.14465e-07
1224,0.0471219,-4.84539e-07
1225,0.0471193,-4.54391e-07
1226,0.0471167,-4.24665e-07
1227,0.0471141,-3.95976e-07
1228,0.0471115,-3.68886e-07
1229,0.0471089,-3.43872e-07
1230,0.0471063,-3.21314e-07
1231,0.0471037,-3.01475e-07
1232,0.0471011,-2.84496e-07
1233,0.0470985,-2.70399e-07
1234,0.0470959,-2.59089e-07
1235,0.0470933,-2.50375e-07
1236,0.0470906,-2.43982e-07
1237,0.047088,-2.39576e-07
1238,0.0470853,-2.36787e-07
1239,0.0470826,-2.3523e-07
1240,0.0470798,-2.34532e-07
1241,0.0470771,-2.34346e-07
1242,0.0470743,-2.3437e-07
1243,0.0470714,-2.34354e-07
1244,0.0470685,-2.3411e-07
1245,0.0470656,-2.33511e-07
1246,0.0470627,-2.32489e-07
1247,0.0470597,-2.31027e-07
1248,0.0470567,-2.2915e-07
1249,0.0470536,-2.26915e-07
1250,0.0470506,-2.24395e-07
1251,0.0470475,-2.21673e-07
1252,0.0470444,-2.18826e-07
1253,0.0470413,-2.15922e-07
1254,0.0470381,-2.13009e-07
1255,0.047035,-2.10115e-07
1256,0.0470318,-2.0725e-07
1257,0.0470286,-2.04403e-07
1258,0.0470255,-2.01552e-07
1259,0.0470223,-1.98666e-07
1260,0.0470191,-1.95715e-07
1261,0.0470159,-1.92672e-07
1262,0.0470127,-1.89522e-07
1263,0.0470095,-1.86263e-07
1264,0.0470063,-1.82911e-07
1265,0.0470031,-1.79496e-07
1266,0.0469998,-1.76063e-07
1267,0.0469966,-1.72666e-07
1268,0.0469933,-1.69366e-07
1269,0.04699,-1.66221e-07
1270,0.0469867,-1.63286e-07
1271,0.0469834,-1.60608e-07
1272,0.0469801,-1.58218e-07
1273,0.0469767,-1.56132e-07
1274,0.0469733,-1.54351e-07
1275,0.04697,-1.5286e-07
1276,0.0469666,-1.51631e-07
1277,0.0469631,-1.50624e-07
1278,0.0469597,-1.49791e-07
1279,0.0469563,-1.49082e-07
1280,0.0469529,-1.48445e-07
1281,0.0469494,-1.47833e-07
1282,0.046946,-1.47206e-07
1283,0.0469425,-1.46535e-07
1284,0.0469391,-1.45804e-07
1285,0.0469357,-1.45013e-07
1286,0.0469322,-1.44182e-07
1287,0.0469288,-1.43349e-07
1288,0.0469253,-1.42575e-07
1289,0.0469219,-1.41947e-07
1290,0.0469185,-1.41577e-07
1291,0.046915,-1.41604e-07
1292,0.0469116,-1.42203e-07
1293,0.0469081,-1.43582e-07
1294,0.0469046,-1.45991e-07
1295,0.0469012,-1.49727e-07
1296,0.0468977,-1.55141e-07
1297,0.0468942,-1.62647e-07
1298,0.0468907,-1.72735e-07
1299,0.0468871,-1.85978e-07
1300,0.0468836,-2.03052e-07
1301,0.0468801,-2.24747e-07
1302,0.0468765,-2.51985e-07
1303,0.0468729,-2.85837e-07
1304,0.0468693,-3.27545e-07
1305,0.0468657,-3.78536e-07
1306,0.0468621,-4.40444e-07
1307,0.0468584,-5.15124e-07
1308,0.0468548,-6.04663e-07
1309,0.0468511,-7.11393e-07
1310,0.0468474,-8.37885e-07
1311,0.0468438,-9.86946e-07
1312,0.0468401,-1.1616e-06
1313,0.0468364,-1.36503e-06
1314,0.0468327,-1.60058e-06
1315,0.0468291,-1.87161e-06
1316,0.0468254,-2.18146e-06
1317,0.0468217,-2.5333e-06
1318,0.0468181,-2.93e-06
1319,0.0468144,-3.37395e-06
1320,0.0468108,-3.86686e-06
1321,0.0468072,-4.40955e-06
1322,0.0468036,-5.00172e-06
1323,0.0468,-5.64169e-06
1324,0.0467965,-6.32616e-06
1325,0.046793,-7.04993e-06
1326,0.0467895,-7.80572e-06
1327,0.046786,-8.58394e-06
1328,0.0467826,-9.37254e-06
1329,0.0467791,-1.0157e-05
1330,0.0467758,-1.09201e-05
1331,0.0467724,-1.16424e-05
1332,0.0467691,-1.23022e-05
1333,0.0467658,-1.28756e-05
1334,0.0467626,-1.33377e-05
1335,0.0467594,-1.36625e-05
1336,0.0467562,-1.38239e-05
1337,0.046753,-1.37966e-05
1338,0.0467499,-1.35568e-05
1339,0.0467468,-1.30834e-05
1340,0.0467436,-1.23592e-05
1341,0.0467405,-1.13713e-05
1342,0.0467374,-1.01126e-05
1343,0.0467342,-8.58264e-06
1344,0.0467311,-6.78779e-06
1345,0.0467279,-4.74217e-06
1346,0.0467246,-2.46763e-06
1347,0.0467213,6.33713e-09
1348,0.046718,2.64298e-06
1349,0.0467146,5.39909e-06
1350,0.0467111,8.22602e-06
1351,0.0467075,1.1071e-05
1352,0.0467039,1.38789e-05
1353,0.0467002,1.65936e-05
1354,0.0466965,1.91602e-05
1355,0.0466926,2.15267e-05
1356,0.0466888,2.36457e-05
1357,0.0466849,2.54762e-05
1358,0.046681,2.69849e-05
1359,0.0466771,2.81469e-05
1360,0.0466732,2.89471e-05
1361,0.0466694,2.93798e-05
1362,0.0466656,2.94487e-05
1363,0.046662,2.9167e-05
1364,0.0466585,2.85554e-05
1365,0.0466551,2.76422e-05
1366,0.0466519,2.64608e-05
1367,0.0466489,2.50489e-05
1368,0.0466461,2.34466e-05
1369,0.0466436,2.16946e-05
1370,0.0466413,1.98333e-05
1371,0.0466393,1.79009e-05
1372,0.0466375,1.59328e-05
1373,0.0466359,1.39605e-05
1374,0.0466347,1.20112e-05
1375,0.0466336,1.01075e-05
1376,0.0466328,8.26753e-06
1377,0.0466321,6.50502e-06
1378,0.0466317,4.8298e-06
1379,0.0466313,3.24829e-06
1380,0.0466311,1.76396e-06
1381,0.046631,3.77943e-07
1382,0.0466309,-9.10506e-07
1383,0.0466307,-2.10363e-06
1384,0.0466306,-3.20487e-06
1385,0.0466304,-4.21865e-06
1386,0.0466301,-5.15026e-06
1387,0.0466296,-6.00583e-06
1388,0.046629,-6.79222e-06
1389,0.0466282,-7.51696e-06
1390,0.0466272,-8.18812e-06
1391,0.0466259,-8.81403e-06
1392,0.0466244,-9.40299e-06
1393,0.0466227,-9.96278e-06
1394,0.0466207,-1.05001e-05
1395,0.0466185,-1.10202e-05
1396,0.046616,-1.15261e-05
1397,0.0466132,-1.20182e-05
1398,0.0466103,-1.24939e-05
1399,0.0466071,-1.29475e-05
1400,0.0466037,-1.33705e-05
1401,0.0466001,-1.37514e-05
1402,0.0465963,-1.40766e-05
1403,0.0465923,-1.43311e-05
1404,0.0465882,-1.44997e-05
1405,0.046584,-1.45674e-05
1406,0.0465796,-1.45213e-05
1407,0.0465751,-1.4351e-05
1408,0.0465705,-1.40498e-05
1409,0.0465658,-1.36153e-05
1410,0.046561,-1.305e-05
1411,0.046556,-1.23613e-05
1412,0.046551,-1.15612e-05
1413,0.0465459,-1.06665e-05
1414,0.0465407,-9.69752e-06
1415,0.0465354,-8.67741e-06
1416,0.04653,-7.63127e-06
1417,0.0465246,-6.58488e-06
1418,0.046519,-5.56362e-06
1419,0.0465135,-4.59139e-06
1420,0.0465078,-3.68957e-06
1421,0.0465022,-2.87623e-06
1422,0.0464965,-2.16544e-06
1423,0.0464908,-1.56685e-06
1424,0.0464851,-1.08549e-06
1425,0.0464795,-7.21763e-07
1426,0.0464738,-4.71748e-07
1427,0.0464682,-3.2764e-07
1428,0.0464626,-2.78402e-07
1429,0.046457,-3.1053e-07
1430,0.0464515,-4.08922e-07
1431,0.046446,-5.57758e-07
1432,0.0464406,-7.4136e-07
1433,0.0464352,-9.44959e-07
1434,0.0464299,-1.15533e-06
1435,0.0464245,-1.36127e-06
1436,0.0464193,-1.55384e-06
1437,0.046414,-1.72645e-06
1438,0.0464088,-1.87473e-06
1439,0.0464036,-1.99622e-06
1440,0.0463984,-2.09002e-06
1441,0.0463933,-2.15625e-06
1442,0.0463882,-2.19558e-06
1443,0.0463831,-2.20879e-06
1444,0.046378,-2.1964e-06
1445,0.046373,-2.15839e-06
1446,0.0463679,-2.09415e-06
1447,0.0463628,-2.00246e-06
1448,0.0463578,-1.8817e-06
1449,0.0463527,-1.73008e-06
1450,0.0463476,-1.546e-06
1451,0.0463424,-1.32842e-06
1452,0.0463372,-1.07717e-06
1453,0.0463319,-7.9326e-07
1454,0.0463266,-4.79064e-07
1455,0.0463213,-1.38399e-07
1456,0.0463158,2.23518e-07
1457,0.0463103,6.00232e-07
1458,0.0463047,9.84316e-07
1459,0.0462991,1.36772e-06
1460,0.0462934,1.74217e-06
1461,0.0462877,2.09958e-06
1462,0.0462819,2.43243e-06
1463,0.0462762,2.73414e-06
1464,0.0462704,2.99933e-06
1465,0.0462647,3.22401e-06
1466,0.046259,3.40565e-06
1467,0.0462533,3.5432e-06
1468,0.0462478,3.63699e-06
1469,0.0462423,3.68859e-06
1470,0.046237,3.70056e-06
1471,0.0462317,3.67627e-06
1472,0.0462266,3.61961e-06
1473,0.0462216,3.53477e-06
1474,0.0462168,3.42604e-06
1475,0.046212,3.2976e-06
1476,0.0462074,3.15344e-06
1477,0.0462028,2.9972e-06
1478,0.0461982,2.83217e-06
1479,0.0461937,2.66124e-06
1480,0.0461891,2.48693e-06
1481,0.0461844,2.31138e-06
1482,0.0461795,2.13645e-06
1483,0.0461745,1.96374e-06
1484,0.0461692,1.79461e-06
1485,0.0461636,1.63027e-06
1486,0.0461577,1.4718e-06
1487,0.0461513,1.32016e-06
1488,0.0461445,1.17619e-06
1489,0.0461372,1.04066e-06
1490,0.0461294,9.14215e-07
1491,0.046121,7.97365e-07
1492,0.046112,6.90476e-07
1493,0.0461025,5.93734e-07
1494,0.0460925,5.07125e-07
1495,0.0460819,4.30418e-07
1496,0.0460709,3.63155e-07
1497,0.0460593,3.04654e-07
1498,0.0460474,2.54026e-07
1499,0.0460352,2.10199e-07
1500,0.0460227,1.71961e-07
1501,0.04601,1.38012e-07
1502,0.0459973,1.07023e-07
1503,0.0459845,7.76953e-08
1504,0.0459719,4.8823e-08
1505,0.0459594,1.93474e-08
1506,0.0459472,-1.15972e-08
1507,0.0459353,-4.46517e-08
1508,0.0459239,-8.0214e-08
1509,0.0459129,-1.18438e-07
1510,0.0459025,-1.59246e-07
1511,0.0458927,-2.02356e-07
1512,0.0458834,-2.47315e-07
1513,0.0458748,-2.93547e-07
1514,0.0458669,-3.40395e-07
1515,0.0458596,-3.87164e-07
1516,0.0458529,-4.33165e-07
1517,0.0458468,-4.77745e-07
1518,0.0458413,-5.20311e-07
1519,0.0458364,-5.6035e-07
1520,0.045832,-5.97429e-07
1521,0.0458281,-6.31204e-07
1522,0.0458246,-6.61407e-07
1523,0.0458216,-6.87845e-07
1524,0.0458188,-7.10386e-07
1525,0.0458165,-7.28955e-07
1526,0.0458144,-7.43523e-07
1527,0.0458125,-7.54114e-07
1528,0.0458109,-7.60792e-07
1529,0.0458094,-7.63677e-07
1530,0.0458081,-7.62934e-07
1531,0.045807,-7.5879e-07
1532,0.0458059,-7.51523e-07
1533,0.0458049,-7.41469e-07
1534,0.0458039,-7.29011e-07
1535,0.045803,-7.14573e-07
1536,0.045802,-6.98601e-07
1537,0.045801,-6.81555e-07
1538,0.0458,-6.63881e-07
1539,0.0457989,-6.46e-07
1540,0.0457976,-6.28284e-07
1541,0.0457963,-6.11049e-07
1542,0.0457947,-5.94537e-07
1543,0.045793,-5.78918e-07
1544,0.0457911,-5.64279e-07
1545,0.0457888,-5.50643e-07
1546,0.0457864,-5.37963e-07
1547,0.0457835,-5.26149e-07
1548,0.0457804,-5.15067e-07
1549,0.0457768,-5.04569e-07
1550,0.0457729,-4.94494e-07
1551,0.0457685,-4.84692e-07
1552,0.0457637,-4.75025e-07
1553,0.0457584,-4.65383e-07
1554,0.0457526,-4.55677e-07
1555,0.0457464,-4.45853e-07
1556,0.0457397,-4.35879e-07
1557,0.0457324,-4.25751e-07
1558,0.0457248,-4.15478e-07
1559,0.0457166,-4.05091e-07
1560,0.045708,-3.94622e-07
1561,0.045699,-3.84117e-07
1562,0.0456895,-3.73614e-07
1563,0.0456797,-3.63159e-07
1564,0.0456695,-3.52789e-07
1565,0.0456589,-3.42548e-07
1566,0.045648,-3.3247e-07
1567,0.0456369,-3.22597e-07
1568,0.0456254,-3.12965e-07
1569,0.0456136,-3.03622e-07
1570,0.0456016,-2.94608e-07
1571,0.0455894,-2.85977e-07
1572,0.0455769,-2.77778e-07
1573,0.0455641,-2.70069e-07
1574,0.0455512,-2.62901e-07
1575,0.0455381,-2.56332e-07
1576,0.0455247,-2.50405e-07
1577,0.0455112,-2.45169e-07
1578,0.0454975,-2.40651e-07
1579,0.0454837,-2.36877e-07
1580,0.0454698,-2.33853e-07
1581,0.0454558,-2.31576e-07
1582,0.0454418,-2.30023e-07
1583,0.0454278,-2.29164e-07
1584,0.0454138,-2.28948e-07
1585,0.0453999,-2.29329e-07
1586,0.0453863,-2.30242e-07
1587,0.0453729,-2.31639e-07
1588,0.0453598,-2.3347e-07
1589,0.045347,-2.35716e-07
1590,0.0453347,-2.38374e-07
1591,0.045323,-2.41496e-07
1592,0.0453118,-2.45173e-07
1593,0.0453012,-2.49575e-07
1594,0.0452913,-2.54933e-07
1595,0.0452821,-2.61583e-07
1596,0.0452735,-2.69943e-07
1597,0.0452658,-2.80553e-07
1598,0.0452587,-2.94047e-07
1599,0.0452523,-3.1119e-07
1600,0.0452466,-3.32836e-07
1601,0.0452414,-3.59959e-07
1602,0.0452369,-3.93599e-07
1603,0.0452327,-4.34884e-07
1604,0.045229,-4.84962e-07
1605,0.0452256,-5.45005e-07
1606,0.0452223,-6.16137e-07
1607,0.0452193,-6.99424e-07
1608,0.0452162,-7.95785e-07
1609,0.0452132,-9.05984e-07
1610,0.04521,-1.03053e-06
1611,0.0452068,-1.16965e-06
1612,0.0452033,-1.32322e-06
1613,0.0451997,-1.49074e-06
1614,0.0451958,-1.67121e-06
1615,0.0451917,-1.8632e-06
1616,0.0451874,-2.0647e-06
1617,0.0451828,-2.27319e-06
1618,0.0451781,-2.48558e-06
1619,0.0451732,-2.69823e-06
1620,0.0451681,-2.90696e-06
1621,0.0451628,-3.10713e-06
1622,0.0451575,-3.29368e-06
1623,0.045152,-3.46119e-06
1624,0.0451464,-3.60403e-06
1625,0.0451407,-3.71648e-06
1626,0.0451349,-3.79285e-06
1627,0.045129,-3.8277e-06
1628,0.0451229,-3.81596e-06
1629,0.0451167,-3.75318e-06
1630,0.0451103,-3.63566e-06
1631,0.0451036,-3.46072e-06
1632,0.0450968,-3.22678e-06
1633,0.0450898,-2.93363e-06
1634,0.0450826,-2.58243e-06
1635,0.0450751,-2.17594e-06
1636,0.0450674,-1.71842e-06
1637,0.0450595,-1.21574e-06
1638,0.0450513,-6.75242e-07
1639,0.045043,-1.05649e-07
1640,0.0450345,4.83166e-07
1641,0.0450259,1.08037e-06
1642,0.045017,1.67452e-06
1643,0.0450081,2.25388e-06
1644,0.0449991,2.80681e-06
1645,0.0449901,3.32211e-06
1646,0.0449809,3.78949e-06
1647,0.0449718,4.19985e-06
1648,0.0449627,4.54567e-06
1649,0.0449537,4.82124e-06
1650,0.0449447,5.02291e-06
1651,0.0449358,5.14916e-06
1652,0.0449271,5.20065e-06
1653,0.0449185,5.18013e-06
1654,0.0449102,5.09235e-06
1655,0.044902,4.94368e-06
1656,0.0448941,4.74193e-06
1657,0.0448864,4.49585e-06
1658,0.0448789,4.21484e-06
1659,0.0448717,3.90839e-06
1660,0.0448648,3.5858e-06
1661,0.0448581,3.25572e-06
1662,0.0448517,2.92587e-06
1663,0.0448455,2.60275e-06
1664,0.0448394,2.29158e-06
1665,0.0448335,1.9961e-06
1666,0.0448276,1.71868e-06
1667,0.0448219,1.46038e-06
1668,0.0448161,1.22116e-06
1669,0.0448103,1.00006e-06
1670,0.0448044,7.95511e-07
1671,0.0447984,6.05544e-07
1672,0.0447921,4.28133e-07
1673,0.0447856,2.61346e-07
1674,0.0447788,1.03614e-07
1675,0.0447717,-4.62128e-08
1676,0.0447642,-1.88718e-07
1677,0.0447564,-3.2399e-07
1678,0.0447482,-4.51593e-07
1679,0.0447395,-5.70753e-07
1680,0.0447304,-6.80413e-07
1681,0.044721,-7.79476e-07
1682,0.0447111,-8.66889e-07
1683,0.0447008,-9.41883e-07
1684,0.0446902,-1.00402e-06
1685,0.0446792,-1.05338e-06
1686,0.0446678,-1.09053e-06
1687,0.0446562,-1.11662e-06
1688,0.0446443,-1.13327e-06
1689,0.0446322,-1.14259e-06
1690,0.0446199,-1.14697e-06
1691,0.0446074,-1.14908e-06
1692,0.0445948,-1.1516e-06
1693,0.0445821,-1.15723e-06
1694,0.0445694,-1.16843e-06
1695,0.0445567,-1.1874e-06
1696,0.044544,-1.21592e-06
